,date,open,high,low,close,volume
1780,2019-06-18,194.0,194.53,187.28,188.47,37.571352
1781,2019-06-19,187.0,188.1,184.55,187.48,21.417092
1782,2019-06-20,190.95,191.16,187.64,189.53,14.63574
1783,2019-06-21,188.75,192.0,188.75,191.14,22.748309
1784,2019-06-24,192.42,193.98,191.57,192.6,15.508955
1785,2019-06-25,192.88,193.14,188.13,188.84,16.750309
1786,2019-06-26,189.54,190.76,187.31,187.66,12.808604
1787,2019-06-27,189.88,189.95,188.27,189.5,11.158983
1788,2019-06-28,190.55,193.2,189.94,193.0,16.378878
1789,2019-07-01,195.21,195.28,191.93,193.0,14.20469
1790,2019-07-02,193.0,195.0,192.71,195.0,9.049979
1791,2019-07-03,194.16,197.4,194.16,197.2,10.246119
1792,2019-07-05,196.18,197.07,194.17,196.4,11.164107
1793,2019-07-08,195.19,196.68,193.64,195.76,9.723858
1794,2019-07-09,194.97,199.46,194.89,199.21,14.698611
1795,2019-07-10,200.0,202.96,199.67,202.73,20.571702
1796,2019-07-11,203.26,203.8,200.21,201.23,13.678457
1797,2019-07-12,199.68,205.3,199.16,204.87,15.366272
1798,2019-07-15,204.25,205.33,201.82,203.91,16.030335
1799,2019-07-16,203.89,205.4707,203.1,203.84,11.43272
1800,2019-07-17,204.18,204.36,201.59,201.8,12.083714
1801,2019-07-18,200.15,202.47,199.38,200.78,11.956554
1802,2019-07-19,202.18,202.33,198.07,198.36,12.098262
